FIPS	NAICS8	DATA
17099	11210003	4060.0000
17099	11210004	6352.0000
30031	11211100	16201.0000
30031	11210000	41043.0000
30031	11210003	19974.0000
30031	11212000	3773.0000
30031	11210004	21069.0000
50007	11211100	1038.0000
50007	11210000	10000.0000
50007	11210003	5638.0000
50007	11212000	4600.0000
50007	11210004	4362.0000
21161	11211100	13798.0000
21161	11210000	26412.0000
21161	11210003	14251.0000
21161	11212000	453.0000
21161	11210004	12161.0000
29167	11211100	56448.0000
29167	11210000	107026.0000
29167	11210003	59336.0000
29167	11212000	2888.0000
29167	11210004	47690.0000
31167	11211100	12794.3600
31167	11210000	57954.0000
31167	11210003	12954.0000
31167	11212000	159.6400
31167	11210004	45000.0000
37063	11211100	828.7500
37063	11210000	1750.0000
37063	11210003	834.0000
37063	11212000	5.2500
37063	11210004	916.0000
37087	11211100	4791.0000
37087	11210000	11100.0000
37087	11210003	6078.0000
37087	11212000	1287.0000
37087	11210004	5022.0000
06057	11211100	2183.0000
06057	11210000	4108.0000
06057	11210003	2204.0000
06057	11212000	21.0000
06057	11210004	1904.0000
21111	11211100	1311.4000
21111	11210000	2422.0000
21111	11210003	1373.0000
21111	11212000	61.6000
21111	11210004	1049.0000
22071	11211100	6.7800
22071	11210000	24.6500
22071	11212000	6.8100
22071	11210004	11.0500
37095	11211100	146.0000
37095	11210000	192.0000
37095	11210003	146.0000
37095	11210004	46.0000
06077	11211100	17183.0000
06077	11210000	221317.0000
06077	11210003	123558.0000
06077	11212000	106375.0000
06077	11210004	97759.0000
12127	11211100	8034.0000
12127	11210000	14307.0000
12127	11210003	9468.0000
12127	11212000	1434.0000
12127	11210004	4839.0000
18135	11211100	2117.0000
18135	11210000	7719.0000
18135	11210003	3538.0000
18135	11212000	1421.0000
18135	11210004	4181.0000
27063	11211100	3244.4800
27063	11210000	16055.0000
27063	11210003	3406.0000
27063	11212000	161.5200
27063	11210004	12649.0000
31159	11211100	9293.0000
31159	11210000	43492.0000
31159	11210003	11447.0000
31159	11212000	2154.0000
31159	11210004	32045.0000
37123	11211100	3308.0000
37123	11210000	6540.0000
37123	11210003	3308.0000
37123	11210004	3232.0000
21141	11211100	13662.0000
21141	11210000	34034.0000
21141	11210003	17296.0000
21141	11212000	3634.0000
21141	11210004	16738.0000
29117	11211100	8691.0000
29117	11210000	15064.0000
29117	11210003	9018.0000
29117	11212000	327.0000
29117	11210004	6046.0000
18071	11211100	3576.0000
18071	11210000	11914.0000
18071	11210003	5173.0000
18071	11212000	1597.0000
18071	11210004	6741.0000
53071	11211100	4774.9100
53071	11210000	53961.0000
53071	11212000	9.7500
53071	11210004	49176.3400
06109	11211100	5942.7600
06109	11210000	9755.0000
06109	11210003	6103.0000
06109	11212000	160.2400
06109	11210004	3652.0000
08071	11211100	28174.0000
08071	11210000	41650.0000
08071	11210003	28178.0000
08071	11212000	4.0000
08071	11210004	13472.0000
29125	11211100	31754.0000
29125	11210000	57257.0000
29125	11210003	31984.0000
29125	11212000	230.0000
29125	11210004	25273.0000
51081	11211100	570.0000
51081	11210000	1050.0000
51081	11210003	570.0000
51081	11210004	480.0000
01009	11211100	21858.0000
01009	11210000	46356.0000
01009	11210003	21987.0000
01009	11212000	129.0000
01009	11210004	24369.0000
13119	11211100	12573.0000
13119	11210000	21323.0000
13119	11210003	12594.0000
13119	11212000	21.0000
13119	11210004	8729.0000
31121	11211100	11920.5000
31121	11210000	51674.0000
31121	11210003	12080.0000
31121	11212000	159.5000
31121	11210004	39594.0000
01037	11211100	3225.8000
01037	11210000	5663.0000
01037	11210003	3236.0000
01037	11212000	10.2000
01037	11210004	2427.0000
37027	11211100	3473.0000
37027	11210000	6205.0000
37027	11210003	3478.0000
37027	11212000	5.0000
37027	11210004	2727.0000
42053	11211100	153.2600
42053	11210000	292.0000
42053	11210003	188.0000
42053	11212000	34.7400
42053	11210004	104.0000
12071	11211100	7657.0000
12071	11210000	10839.0000
12071	11210003	7688.0000
12071	11212000	31.0000
12071	11210004	3151.0000
27051	11211100	963.2800
27051	11210000	14559.0000
27051	11210003	9536.0000
27051	11212000	8572.7200
27051	11210004	5023.0000
39131	11211100	3493.0000
39131	11210000	7061.0000
39131	11210003	3868.0000
39131	11212000	375.0000
39131	11210004	3193.0000
55013	11211100	2371.0000
55013	11210000	13456.0000
55013	11210003	6489.0000
55013	11212000	4118.0000
55013	11210004	6967.0000
13211	11211100	8881.0000
13211	11210000	25065.0000
13211	11210003	13146.0000
13211	11212000	4265.0000
13211	11210004	11919.0000
33007	11211100	400.0000
33007	11210000	5096.0000
33007	11210003	2470.0000
33007	11212000	2070.0000
33007	11210004	2626.0000
13145	11211100	2144.0000
13145	11210000	4008.0000
13145	11210003	2144.0000
13145	11210004	1864.0000
21013	11211100	620.0000
21013	11210000	956.0000
21013	11210003	622.0000
21013	11212000	2.0000
21013	11210004	334.0000
45059	11211100	9700.0000
45059	11210000	20709.0000
45059	11210003	11078.0000
45059	11212000	1378.0000
45059	11210004	9631.0000
53039	11211100	12315.0000
53039	11210000	20439.0000
53039	11210003	13619.0000
53039	11212000	1304.0000
53039	11210004	6820.0000
19181	11211100	11810.0000
19181	11210000	19834.0000
19181	11210003	11890.0000
19181	11212000	80.0000
19181	11210004	7944.0000
26113	11211100	1747.0000
26113	11210000	49216.0000
26113	11210003	27329.0000
26113	11212000	25582.0000
26113	11210004	21887.0000
29165	11211100	6126.0000
29165	11210000	10261.0000
29165	11210003	6126.0000
29165	11210004	4135.0000
33013	11211100	559.0000
33013	11210000	6039.0000
33013	11210003	2979.0000
33013	11212000	2420.0000
33013	11210004	3060.0000
16009	11211100	617.0000
16009	11210000	973.0000
16009	11210003	623.0000
16009	11212000	6.0000
16009	11210004	350.0000
46031	11211100	57638.9200
46031	11210000	111546.0000
46031	11210003	57648.0000
46031	11212000	9.0800
46031	11210004	53898.0000
46129	11211100	19062.0000
46129	11210000	41941.0000
46129	11210003	19062.0000
46129	11210004	22879.0000
54055	11211100	3225.0000
54055	11210000	5876.0000
54055	11210003	3250.0000
54055	11212000	25.0000
54055	11210004	2626.0000
37039	11211100	3152.1700
37039	11210000	9581.0000
37039	11210003	3342.0000
37039	11212000	189.8300
37039	11210004	6239.0000
08097	11211100	862.8800
08097	11210000	2535.0000
08097	11210003	874.0000
08097	11212000	11.1200
08097	11210004	1661.0000
05049	11211100	20140.6800
05049	11210000	43564.0000
05049	11210003	20212.0000
05049	11212000	71.3200
05049	11210004	23352.0000
29003	11211100	9058.0000
29003	11210000	16977.0000
29003	11210003	9252.0000
29003	11212000	194.0000
29003	11210004	7725.0000
24000	11211100	48189.0000
24000	11210000	185281.0000
24000	11210003	96400.0000
24000	11212000	48211.0000
24000	11210004	88881.0000
05003	11211100	1719.0000
05003	11210000	2949.0000
05003	11210003	1719.0000
05003	11210004	1230.0000
17025	11211100	4530.0000
17025	11210000	8514.0000
17025	11210003	4637.0000
17025	11212000	107.0000
17025	11210004	3877.0000
18161	11211100	917.0000
18161	11210000	2022.0000
18161	11210003	917.0000
18161	11210004	1105.0000
27057	11211100	3148.0000
27057	11210000	6841.0000
27057	11210003	3559.0000
27057	11212000	411.0000
27057	11210004	3282.0000
48427	11211100	19429.5200
48427	11210000	45557.0000
48427	11210003	19520.0000
48427	11212000	90.4800
48427	11210004	26037.0000
56005	11211100	50609.0000
56005	11210000	78310.0000
56005	11210003	50650.0000
56005	11212000	41.0000
56005	11210004	27660.0000
28031	11211100	9199.0000
28031	11210000	50962.0000
28031	11210003	9199.0000
28031	11210004	41763.0000
41001	11211100	46702.0000
41001	11210000	75376.0000
41001	11210003	46733.0000
41001	11212000	31.0000
41001	11210004	28643.0000
50027	11211100	1789.0000
50027	11210000	8619.0000
50027	11210003	4424.0000
50027	11212000	2635.0000
50027	11210004	4195.0000
04015	11211100	12752.8200
04015	11210000	21650.0000
04015	11210003	12758.0000
04015	11212000	5.1800
04015	11210004	8892.0000
13233	11211100	4563.8900
13233	11210000	9186.0000
13233	11210003	4613.0000
13233	11212000	49.1100
13233	11210004	4573.0000
29145	11211100	47865.0000
29145	11210000	84040.0000
29145	11210003	50389.0000
29145	11212000	2524.0000
29145	11210004	33651.0000
29063	11211100	16613.0000
29063	11210000	32279.0000
29063	11210003	16830.0000
29063	11212000	217.0000
29063	11210004	15449.0000
17197	11211100	636.0000
17197	11210000	2592.0000
17197	11210003	927.0000
17197	11212000	291.0000
17197	11210004	1665.0000
18025	11211100	3238.0000
18025	11210000	5126.0000
18025	11210003	3331.0000
18025	11212000	93.0000
18025	11210004	1795.0000
48239	11211100	25519.6300
48239	11210000	36372.0000
48239	11210003	25561.0000
48239	11212000	41.3700
48239	11210004	10811.0000
48237	11211100	20474.0000
48237	11210000	38133.0000
48237	11210003	20474.0000
48237	11210004	17659.0000
18031	11211100	2236.2700
18031	11210000	11055.0000
18031	11210003	5281.0000
18031	11212000	3044.7300
18031	11210004	5774.0000
20057	11211100	9594.1900
20057	11210000	150983.0000
20057	11210003	9605.0000
20057	11212000	10.8100
20057	11210004	141378.0000
22065	11211100	1392.0000
22065	11210000	2363.0000
22065	11210003	1392.0000
22065	11210004	971.0000
21051	11211100	1654.0000
21051	11210000	2682.0000
21051	11210003	1663.0000
21051	11212000	9.0000
21051	11210004	1019.0000
21057	11211100	6314.0000
21057	11210000	10702.0000
21057	11210003	6335.0000
21057	11212000	21.0000
21057	11210004	4367.0000
28011	11211100	681.0000
28011	11210000	981.0000
28011	11210003	681.0000
28011	11210004	300.0000
40035	11211100	46453.0000
40035	11210000	113706.0000
40035	11210003	46688.0000
40035	11212000	235.0000
40035	11210004	67018.0000
54089	11211100	3879.0000
54089	11210000	6105.0000
54089	11210003	3895.0000
54089	11212000	16.0000
54089	11210004	2210.0000
12086	11211100	2999.0000
12086	11210000	6876.0000
12086	11210003	3033.0000
12086	11212000	34.0000
12086	11210004	3843.0000
20033	11211100	21072.0000
20033	11210000	45571.0000
20033	11210003	21072.0000
20033	11210004	24499.0000
33005	11211100	376.0000
33005	11210000	4033.0000
33005	11210003	1824.0000
33005	11212000	1448.0000
33005	11210004	2209.0000
34033	11211100	1560.0000
34033	11210000	5801.0000
34033	11210003	3157.0000
34033	11212000	1597.0000
34033	11210004	2644.0000
18167	11211100	861.0000
18167	11210000	1431.0000
18167	11210003	877.0000
18167	11212000	16.0000
18167	11210004	554.0000
28057	11211100	3364.0000
28057	11210000	5196.0000
28057	11210003	3364.0000
28057	11210004	1832.0000
35045	11211100	10118.0000
35045	11210000	16523.0000
35045	11210003	10155.0000
35045	11212000	37.0000
35045	11210004	6368.0000
45067	11211100	2274.7300
45067	11210000	3917.0000
45067	11210003	2290.0000
45067	11212000	15.2700
45067	11210004	1627.0000
06107	11211100	72778.0000
06107	11210000	1057272.0000
06107	11210003	573180.0000
06107	11212000	500402.0000
06107	11210004	484092.0000
13221	11211100	8313.9800
13221	11210000	15109.0000
13221	11210003	8916.0000
13221	11212000	602.0200
13221	11210004	6193.0000
29157	11211100	17069.0000
29157	11210000	32888.0000
29157	11210003	17816.0000
29157	11212000	747.0000
29157	11210004	15072.0000
35035	11211100	11320.0000
35035	11210000	16279.0000
35035	11210003	11335.0000
35035	11212000	15.0000
35035	11210004	4944.0000
28033	11211100	3666.1000
28033	11210000	5952.0000
28033	11210003	3813.0000
28033	11212000	146.9000
28033	11210004	2139.0000
48101	11211100	10550.0000
48101	11210000	21056.0000
48101	11210003	10550.0000
48101	11210004	10506.0000
53049	11211100	2411.0000
53049	11210000	6637.0000
53049	11210003	3992.0000
53049	11212000	1581.0000
53049	11210004	2645.0000
01027	11211100	11631.1100
01027	11210000	19272.0000
01027	11210003	11642.0000
01027	11212000	10.8900
01027	11210004	7630.0000
12069	11211100	17867.0000
12069	11210000	27919.0000
12069	11210003	17888.0000
12069	11212000	21.0000
12069	11210004	10031.0000
17167	11211100	7526.3700
17167	11210000	14436.0000
17167	11210003	7881.0000
17167	11212000	354.6300
17167	11210004	6555.0000
19007	11211100	15546.0000
19007	11210000	29419.0000
19007	11210003	15715.0000
19007	11212000	169.0000
19007	11210004	13704.0000
30067	11211100	24704.0000
30067	11210000	37099.0000
30067	11210003	24824.0000
30067	11212000	120.0000
30067	11210004	12275.0000
23017	11211100	725.0000
23017	11210000	2649.0000
23017	11210003	1284.0000
23017	11212000	559.0000
23017	11210004	1365.0000
40071	11211100	17128.0000
40071	11210000	38175.0000
40071	11210003	17308.0000
40071	11212000	180.0000
40071	11210004	20867.0000
13011	11211100	8144.0000
13011	11210000	16092.0000
13011	11210003	8237.0000
13011	11212000	93.0000
13011	11210004	7855.0000
17159	11211100	1317.0200
17159	11210000	7655.0000
17159	11210003	2678.0000
17159	11212000	1360.9800
17159	11210004	4977.0000
30017	11211100	55668.0000
30017	11210000	90952.0000
30017	11210003	55681.0000
30017	11212000	13.0000
30017	11210004	35271.0000
09007	11211100	310.8200
09007	11210000	965.0000
09007	11210003	527.0000
09007	11212000	216.1800
09007	11210004	438.0000
39099	11211100	2478.0000
39099	11210000	12971.0000
39099	11210003	7494.0000
39099	11212000	5016.0000
39099	11210004	5477.0000
46079	11211100	10176.0000
46079	11210000	30914.0000
46079	11210003	11590.0000
46079	11212000	1414.0000
46079	11210004	19324.0000
47039	11211100	5237.9200
47039	11210000	9029.0000
47039	11210003	5243.0000
47039	11212000	5.0800
47039	11210004	3786.0000
24005	11211100	1673.0000
24005	11210000	5525.0000
24005	11210003	2658.0000
24005	11212000	985.0000
24005	11210004	2867.0000
13209	11211100	787.0000
13209	11210000	1193.0000
13209	11210003	787.0000
13209	11210004	406.0000
21237	11211100	1403.0000
21237	11210000	1937.0000
21237	11210003	1415.0000
21237	11212000	12.0000
21237	11210004	522.0000
55125	11211100	77.0000
55125	11210000	107.0000
55125	11210003	77.0000
55125	11210004	30.0000
48343	11211100	10625.0000
48343	11210000	15892.0000
48343	11210003	10625.0000
48343	11210004	5267.0000
51017	11211100	2408.3900
51017	11210000	6147.0000
51017	11210003	2646.0000
51017	11212000	237.6100
51017	11210004	3501.0000
01097	11211100	8326.2300
01097	11210000	18973.0000
01097	11210003	8620.0000
01097	11212000	293.7700
01097	11210004	10353.0000
20149	11211100	25982.0000
20149	11210000	62588.0000
20149	11210003	26134.0000
20149	11212000	152.0000
20149	11210004	36454.0000
31035	11211100	11833.0800
31035	11210000	62013.0000
31035	11210003	11989.0000
31035	11212000	155.9200
31035	11210004	50024.0000
39041	11211100	1216.0000
39041	11210000	2702.0000
39041	11210003	1535.0000
39041	11212000	319.0000
39041	11210004	1167.0000
47189	11211100	21042.0000
47189	11210000	37173.0000
47189	11210003	21359.0000
47189	11212000	317.0000
47189	11210004	15814.0000
54073	11211100	877.0000
54073	11210000	1746.0000
54073	11210003	877.0000
54073	11210004	869.0000
55093	11211100	6050.0000
55093	11210000	46673.0000
55093	11210003	20994.0000
55093	11212000	14944.0000
55093	11210004	25679.0000
21017	11211100	22813.0000
21017	11210000	52679.0000
21017	11210003	22822.0000
21017	11212000	9.0000
21017	11210004	29857.0000
27169	11211100	8543.0000
27169	11210000	70460.0000
27169	11210003	32575.0000
27169	11212000	24032.0000
27169	11210004	37885.0000
05019	11211100	7033.5400
05019	11210000	11793.0000
05019	11210003	7445.0000
05019	11212000	411.4600
05019	11210004	4348.0000
40005	11211100	31242.0000
40005	11210000	68865.0000
40005	11210003	31275.0000
40005	11212000	33.0000
40005	11210004	37590.0000
42085	11211100	7083.0000
42085	11210000	25069.0000
42085	11210003	13210.0000
42085	11212000	6127.0000
42085	11210004	11859.0000
48069	11211100	16451.0000
48069	11210000	466891.0000
48069	11210003	60708.0000
48069	11212000	44257.0000
48069	11210004	406183.0000
48325	11211100	27176.6300
48325	11210000	57232.0000
48325	11210003	27331.0000
48325	11212000	154.3700
48325	11210004	29901.0000
48433	11211100	11018.0000
48433	11210000	24364.0000
48433	11210003	11018.0000
48433	11210004	13346.0000
01017	11211100	10607.0000
01017	11210000	20244.0000
01017	11210003	10797.0000
01017	11212000	190.0000
01017	11210004	9447.0000
48301	11211100	1542.0000
48301	11210000	2545.0000
48301	11210003	1542.0000
48301	11210004	1003.0000
40013	11211100	43648.0000
40013	11210000	83524.0000
40013	11210003	44394.0000
40013	11212000	746.0000
40013	11210004	39130.0000
50019	11211100	1554.0000
50019	11210000	37437.0000
50019	11210003	21037.0000
50019	11212000	19483.0000
50019	11210004	16400.0000
17031	11211100	58.2600
17031	11210000	108.0000
17031	11212000	5.1100
17031	11210004	44.6400
27077	11211100	854.0000
27077	11210000	1347.9000
27077	11210003	854.0000
27077	11210004	493.9000
01105	11211100	10363.8000
01105	11210000	16648.0000
01105	11210003	10374.0000
01105	11212000	10.2000
01105	11210004	6274.0000
13109	11211100	1791.8500
13109	11210000	3113.0000
13109	11210003	1797.0000
13109	11212000	5.1500
13109	11210004	1316.0000
27103	11211100	1110.0000
27103	11210000	26541.0000
27103	11210003	12676.0000
27103	11212000	11566.0000
27103	11210004	13865.0000
13319	11211100	1236.0000
13319	11210000	3147.0000
13319	11210003	1236.0000
13319	11210004	1911.0000
50005	11211100	1285.0000
50005	11210000	16179.0000
50005	11210003	8977.0000
50005	11212000	7692.0000
50005	11210004	7202.0000
47171	11211100	408.7800
47171	11210000	896.0000
47171	11210003	414.0000
47171	11212000	5.2200
47171	11210004	482.0000
53067	11211100	4872.0000
53067	11210000	18203.0000
53067	11210003	10176.0000
53067	11212000	5304.0000
53067	11210004	8027.0000
19059	11211100	2587.2400
19059	11210000	21342.0000
19059	11210003	3533.0000
19059	11212000	945.7600
19059	11210004	17809.0000
36101	11211100	8940.0000
36101	11210000	75923.0000
36101	11210003	31479.0000
36101	11212000	22539.0000
36101	11210004	44444.0000
02000	11211100	5931.0100
02000	11210000	14960.0000
02000	11210003	6174.0000
